,features_importance
alpha25t-8,0.0
alpha25t-7,0.0
alpha25t-6,0.0
alpha25t-5,0.0
alpha25t-4,1.4784263228840373e-05
alpha25t-3,0.0
alpha25t-20,0.0
alpha25t-2,0.0
alpha25t-19,0.0
alpha25t-18,0.0
alpha25t-17,0.0
alpha25t-16,0.0
alpha25t-15,0.0
alpha25t-14,0.0
alpha25t-13,0.0
alpha25t-12,0.0
alpha25t-11,0.0
alpha25t-10,6.120676778202737e-07
alpha25t-1,0.0
alpha25t,0.0
alpha24t-9,0.0
alpha24t-8,0.0
alpha24t-7,0.0
alpha24t-6,0.0
alpha24t-5,0.0
alpha24t-4,0.0
alpha24t-3,0.0
alpha24t-20,6.518811354099829e-06
alpha24t-2,0.0
alpha24t-19,0.0
alpha24t-18,0.0
alpha24t-17,0.0
alpha24t-16,0.0
alpha24t-15,0.0
alpha24t-14,0.0
alpha24t-13,0.0
alpha24t-12,0.0
alpha24t-11,0.0
alpha24t-10,0.0
alpha24t-1,0.0
alpha24t,0.0
alpha23t-9,1.9191436902609936e-07
alpha23t-8,0.0
alpha23t-7,0.0
alpha23t-6,0.0
alpha23t-5,0.0
alpha23t-4,1.0697436605806065e-05
alpha23t-3,0.0
alpha23t-20,8.216405235968292e-06
alpha23t-2,0.0
alpha23t-19,0.0
alpha23t-18,0.0
alpha23t-17,0.0
alpha23t-16,0.0
alpha23t-15,0.0
alpha23t-14,0.0
alpha23t-13,0.0
alpha23t-12,0.0
alpha23t-11,0.0
alpha23t-10,0.0
alpha23t-1,0.0
alpha23t,0.0
alpha22t-9,0.0
alpha22t-8,5.439078595543544e-07
alpha22t-7,0.0
alpha22t-6,0.0
alpha22t-5,0.0
alpha22t-4,0.0
alpha22t-3,0.0
alpha22t-20,0.0
alpha22t-2,0.0
alpha22t-19,0.0
alpha22t-18,0.0
alpha22t-17,0.0
alpha22t-16,0.0
alpha22t-15,0.0
alpha22t-14,0.0
alpha22t-13,0.0
alpha22t-12,0.0
alpha22t-11,0.0
alpha22t-10,2.976542571101514e-05
alpha22t-1,0.0
alpha22t,0.0
alpha21t-9,4.697386868010029e-06
alpha21t-8,0.0
alpha21t-7,4.06134003361034e-07
alpha21t-6,0.0
alpha21t-5,0.0
alpha21t-4,0.0
alpha21t-3,0.0
alpha21t-20,0.0
alpha21t-2,0.0
alpha21t-19,0.0
alpha21t-18,0.0
alpha21t-17,0.0
alpha21t-16,0.0
alpha21t-15,0.0
alpha21t-14,0.0
alpha21t-13,0.0
alpha21t-12,0.0
alpha21t-11,0.0
alpha21t-10,1.4014228202643177e-05
alpha21t-1,0.0
alpha21t,0.0
alpha20t-9,0.0
alpha20t-8,0.0
alpha20t-7,0.0
alpha20t-6,0.0
alpha20t-5,0.0
alpha20t-4,0.0
alpha20t-3,0.0
alpha20t-20,0.0
alpha20t-2,0.0
alpha20t-19,0.0
alpha20t-18,0.0
alpha20t-17,5.913854204478582e-06
alpha20t-16,0.0
alpha20t-15,0.0
alpha20t-14,0.0
alpha20t-13,1.328733004546889e-06
alpha20t-12,0.0
alpha20t-11,0.0
alpha20t-10,0.0
alpha20t-1,0.0
alpha20t,0.0
alpha19t-9,0.0
alpha19t-8,0.0
alpha19t-7,0.0
alpha19t-6,0.0
alpha19t-5,0.0
alpha19t-4,0.0
alpha19t-3,0.0
alpha19t-20,0.0
alpha19t-2,0.0
alpha19t-19,0.0
alpha19t-18,0.0
alpha19t-17,0.0
alpha19t-16,0.0
alpha19t-15,0.0
alpha19t-14,0.0
alpha19t-13,0.0
alpha19t-12,0.0
alpha19t-11,0.0
alpha19t-10,0.0
alpha19t-1,0.0
alpha19t,1.082234721502364e-06
alpha191t-9,0.0
alpha191t-8,0.0
alpha191t-7,0.0
alpha191t-6,9.073856468626124e-05
alpha191t-5,0.0
alpha191t-4,7.401630003758892e-05
alpha191t-3,0.0
alpha191t-20,0.0
alpha191t-2,0.0
alpha191t-19,1.8593136880657104e-05
alpha191t-18,0.0
alpha191t-17,0.0
alpha191t-16,0.0
alpha191t-15,0.0
alpha191t-14,0.0
alpha191t-13,0.0
alpha191t-12,0.0
alpha191t-11,0.0
alpha191t-10,0.0
alpha191t-1,0.14719075212082752
alpha191t,0.2151448033775548
alpha18t-9,0.0
alpha18t-8,0.0
alpha18t-7,0.0
alpha18t-6,0.0
alpha18t-5,0.0
alpha18t-4,0.0
alpha18t-3,0.0
alpha18t-20,0.0
alpha18t-2,1.5160615525878279e-05
alpha18t-19,0.0
alpha18t-18,0.0
alpha18t-17,0.0
alpha18t-16,0.0
alpha18t-15,0.0
alpha18t-14,0.0
alpha18t-13,0.0
alpha18t-12,0.0
alpha18t-11,0.0
alpha18t-10,0.0
alpha18t-1,0.0
alpha18t,0.0
alpha189t-9,0.0
alpha189t-8,0.0
alpha189t-7,0.0
alpha189t-6,0.0
alpha189t-5,0.00010101859947522857
alpha189t-4,0.0
alpha189t-3,0.0
alpha189t-20,0.0
alpha189t-2,0.0
alpha189t-19,0.0
alpha189t-18,2.586925060165632e-06
alpha189t-17,0.0
alpha189t-16,0.0
alpha189t-15,0.0
alpha189t-14,0.0
alpha189t-13,0.0
alpha189t-12,0.0
alpha189t-11,0.0
alpha189t-10,0.0
alpha189t-1,0.0
alpha189t,0.0
alpha188t-9,0.0
alpha188t-8,0.0
alpha188t-7,0.0
alpha188t-6,4.736991165850674e-06
alpha188t-5,0.0
alpha188t-4,0.0
alpha188t-3,0.0
alpha188t-20,0.0
alpha188t-2,0.0
alpha188t-19,0.0
alpha188t-18,0.0
alpha188t-17,0.0
alpha188t-16,6.077351580516764e-06
alpha188t-15,0.0
alpha188t-14,0.0
alpha188t-13,0.0
alpha188t-12,0.0
alpha188t-11,0.0
alpha188t-10,0.0
alpha188t-1,0.0070396223581020234
alpha188t,0.004184623067979805
alpha187t-9,0.0
alpha187t-8,0.0
alpha187t-7,0.0
alpha187t-6,0.0
alpha187t-5,0.0
alpha187t-4,0.0
alpha187t-3,0.0
alpha187t-20,0.0
alpha187t-2,0.0
alpha187t-19,0.0
alpha187t-18,1.864947521382076e-06
alpha187t-17,0.0
alpha187t-16,7.841211567293707e-06
alpha187t-15,0.0
alpha187t-14,0.0
alpha187t-13,0.0
alpha187t-12,0.0
alpha187t-11,0.0
alpha187t-10,0.0
alpha187t-1,0.0
alpha187t,0.0
alpha186t-9,0.0
alpha186t-8,0.0
alpha186t-7,0.0
alpha186t-6,0.0
alpha186t-5,0.0
alpha186t-4,0.0
alpha186t-3,0.0
alpha186t-20,0.0
alpha186t-2,0.0
alpha186t-19,0.0
alpha186t-18,0.0
alpha186t-17,0.0
alpha186t-16,0.0
alpha186t-15,0.0
alpha186t-14,0.0
alpha186t-13,0.0
alpha186t-12,0.0
alpha186t-11,0.0
alpha186t-10,0.0
alpha186t-1,0.0
alpha186t,0.0
alpha180t-9,0.0
alpha180t-8,0.0
alpha180t-7,0.0
alpha180t-6,0.0
alpha180t-5,0.0
alpha180t-4,0.0
alpha180t-3,0.0
alpha180t-20,0.0
alpha180t-2,3.1963721522644954e-05
alpha180t-19,0.0
alpha180t-18,0.0
alpha180t-17,0.0
alpha180t-16,3.418251089980822e-05
alpha180t-15,4.4539606841041876e-05
alpha180t-14,0.0
alpha180t-13,0.0
alpha180t-12,6.640946426605759e-07
alpha180t-11,0.0
alpha180t-10,0.0
alpha180t-1,0.0
alpha180t,0.0
alpha178t-9,0.0
alpha178t-8,0.0
alpha178t-7,0.0
alpha178t-6,0.0
alpha178t-5,0.0
alpha178t-4,6.678310012193903e-07
alpha178t-3,0.0
alpha178t-20,0.0
alpha178t-2,1.3968280251653521e-05
alpha178t-19,0.0
alpha178t-18,0.0
alpha178t-17,0.0
alpha178t-16,0.0
alpha178t-15,0.0
alpha178t-14,0.0
alpha178t-13,0.0
alpha178t-12,0.0
alpha178t-11,4.741325448570074e-05
alpha178t-10,0.0
alpha178t-1,0.2706925719837192
alpha178t,0.25927757701142806
alpha176t-9,0.0
alpha176t-8,0.0
alpha176t-7,0.0
alpha176t-6,1.0162120882275795e-06
alpha176t-5,0.0
alpha176t-4,1.9535706950848835e-05
alpha176t-3,0.0
alpha176t-20,0.0
alpha176t-2,0.0
alpha176t-19,0.0
alpha176t-18,0.0
alpha176t-17,0.0
alpha176t-16,0.0
alpha176t-15,0.0
alpha176t-14,0.0
alpha176t-13,0.0
alpha176t-12,0.0
alpha176t-11,0.0
alpha176t-10,3.725200976910132e-05
alpha176t-1,0.0
alpha176t,0.0
alpha174t-9,0.0
alpha174t-8,0.0
alpha174t-7,0.0
alpha174t-6,0.0
alpha174t-5,0.0
alpha174t-4,0.0
alpha174t-3,0.0
alpha174t-20,0.0
alpha174t-2,0.0
alpha174t-19,0.0
alpha174t-18,0.0
alpha174t-17,0.0
alpha174t-16,0.0
alpha174t-15,0.0
alpha174t-14,0.0
alpha174t-13,0.0
alpha174t-12,0.0
alpha174t-11,0.0
alpha174t-10,0.0
alpha174t-1,0.0
alpha174t,0.0
alpha173t-9,0.0
alpha173t-8,0.0
alpha173t-7,0.0
alpha173t-6,0.0
alpha173t-5,0.0
alpha173t-4,0.0
alpha173t-3,0.0
alpha173t-20,0.0
alpha173t-2,0.0004458232727088248
alpha173t-19,0.0
alpha173t-18,0.00013973482638327767
alpha173t-17,0.0
alpha173t-16,6.42462946497129e-05
alpha173t-15,0.0
alpha173t-14,0.0
alpha173t-13,0.0
alpha173t-12,0.0
alpha173t-11,0.0
alpha173t-10,0.0
alpha173t-1,0.00018281163358821567
alpha173t,6.804805220226497e-05
alpha172t-9,0.0
alpha172t-8,0.0
alpha172t-7,0.0
alpha172t-6,0.0
alpha172t-5,0.0
alpha172t-4,0.0
alpha172t-3,0.0
alpha172t-20,0.0
alpha172t-2,0.0
alpha172t-19,0.0
alpha172t-18,0.0
alpha172t-17,9.733009060719793e-07
alpha172t-16,0.0
alpha172t-15,0.0
alpha172t-14,0.0
alpha172t-13,0.0
alpha172t-12,0.0
alpha172t-11,0.0
alpha172t-10,0.0
alpha172t-1,0.0
alpha172t,0.0
alpha171t-9,0.0
alpha171t-8,0.0
alpha171t-7,0.0
alpha171t-6,0.0
alpha171t-5,7.030373861373452e-06
alpha171t-4,0.0
alpha171t-3,0.0003244761020176096
alpha171t-20,0.0
alpha171t-2,0.0
alpha171t-19,0.0
alpha171t-18,0.0
alpha171t-17,0.0
alpha171t-16,0.0
alpha171t-15,0.0
alpha171t-14,0.0
alpha171t-13,0.0
alpha171t-12,0.0
alpha171t-11,2.4086923262424594e-05
alpha171t-10,1.3576142213367816e-05
alpha171t-1,0.013519990602515984
alpha171t,0.012824082052271755
alpha170t-9,0.0
alpha170t-8,1.7576168985710803e-05
alpha170t-7,1.6356315057654377e-06
alpha170t-6,0.0
alpha170t-5,0.0
alpha170t-4,0.0
alpha170t-3,0.0
alpha170t-20,0.0
alpha170t-2,0.0
alpha170t-19,0.0
alpha170t-18,0.0
alpha170t-17,0.0
alpha170t-16,0.0
alpha170t-15,0.0
alpha170t-14,0.0
alpha170t-13,0.0
alpha170t-12,0.0
alpha170t-11,0.0
alpha170t-10,0.0
alpha170t-1,0.003830729877167703
alpha170t,0.0037959616256204496
alpha169t-9,0.0
alpha169t-8,0.0
alpha169t-7,0.0
alpha169t-6,0.0
alpha169t-5,0.0
alpha169t-4,0.0
alpha169t-3,0.0
alpha169t-20,0.0
alpha169t-2,1.825586709624396e-06
alpha169t-19,0.0
alpha169t-18,0.0
alpha169t-17,0.0
alpha169t-16,0.0
alpha169t-15,0.0
alpha169t-14,0.0
alpha169t-13,0.0
alpha169t-12,6.639110930738409e-06
alpha169t-11,0.0
alpha169t-10,0.0
alpha169t-1,0.0
alpha169t,0.0
alpha168t-9,0.0
alpha168t-8,0.0
alpha168t-7,0.0
alpha168t-6,0.0
alpha168t-5,0.0
alpha168t-4,0.0
alpha168t-3,5.828107579321727e-06
alpha168t-20,0.0
alpha168t-2,0.0
alpha168t-19,0.0
alpha168t-18,0.0
alpha168t-17,0.0
alpha168t-16,6.534550600553815e-06
alpha168t-15,0.0
alpha168t-14,0.0
alpha168t-13,0.0
alpha168t-12,0.0
alpha168t-11,0.0
alpha168t-10,0.0
alpha168t-1,8.5626626474222e-05
alpha168t,0.0
alpha167t-9,0.0
alpha167t-8,0.0
alpha167t-7,0.0
alpha167t-6,0.0
alpha167t-5,0.0
alpha167t-4,3.850864435410051e-05
alpha167t-3,0.0
alpha167t-20,3.783979009342151e-05
alpha167t-2,0.00019980778962983532
alpha167t-19,0.0
alpha167t-18,0.0
alpha167t-17,0.0
alpha167t-16,0.0
alpha167t-15,0.0
alpha167t-14,0.0
alpha167t-13,0.0
alpha167t-12,0.0
alpha167t-11,0.0
alpha167t-10,0.0
alpha167t-1,0.0
alpha167t,0.0
alpha164t-9,0.0
alpha164t-8,0.0
alpha164t-7,1.0782013947240923e-05
alpha164t-6,0.0
alpha164t-5,1.546667100004078e-06
alpha164t-4,0.0
alpha164t-3,8.465602741239004e-06
alpha164t-20,0.0
alpha164t-2,0.0
alpha164t-19,2.3718172132287057e-05
alpha164t-18,0.0
alpha164t-17,0.0
alpha164t-16,0.0
alpha164t-15,0.0
alpha164t-14,0.0
alpha164t-13,0.0
alpha164t-12,0.0
alpha164t-11,0.0
alpha164t-10,0.0
alpha164t-1,3.474432280287471e-05
alpha164t,0.0
alpha162t-9,0.0
alpha162t-8,0.0
alpha162t-7,0.0
alpha162t-6,0.0
alpha162t-5,1.2146792786309292e-06
alpha162t-4,0.0
alpha162t-3,0.0
alpha162t-20,0.0
alpha162t-2,0.0
alpha162t-19,0.0
alpha162t-18,0.0
alpha162t-17,0.0
alpha162t-16,0.0
alpha162t-15,0.0
alpha162t-14,0.0
alpha162t-13,0.0
alpha162t-12,0.0
alpha162t-11,0.0
alpha162t-10,0.0
alpha162t-1,0.0
alpha162t,0.0
alpha161t-9,0.0
alpha161t-8,0.0
alpha161t-7,0.0
alpha161t-6,0.0
alpha161t-5,0.0
alpha161t-4,0.0
alpha161t-3,0.0
alpha161t-20,0.0
alpha161t-2,0.0
alpha161t-19,0.0
alpha161t-18,0.0
alpha161t-17,0.0
alpha161t-16,0.0
alpha161t-15,0.0
alpha161t-14,0.0
alpha161t-13,0.0
alpha161t-12,0.0
alpha161t-11,0.0
alpha161t-10,0.0
alpha161t-1,0.0
alpha161t,0.0
alpha160t-9,0.0
alpha160t-8,0.0
alpha160t-7,0.0
alpha160t-6,0.0
alpha160t-5,0.0
alpha160t-4,1.8253193677592365e-06
alpha160t-3,0.0
alpha160t-20,0.0
alpha160t-2,0.0
alpha160t-19,0.0
alpha160t-18,0.0
alpha160t-17,0.0
alpha160t-16,0.0
alpha160t-15,0.0
alpha160t-14,0.0
alpha160t-13,0.0
alpha160t-12,0.0
alpha160t-11,0.0
alpha160t-10,0.0
alpha160t-1,0.0
alpha160t,0.0
alpha15t-9,0.0
alpha15t-8,0.0
alpha15t-7,0.0
alpha15t-6,1.3811243050703992e-05
alpha15t-5,0.0
alpha15t-4,0.0
alpha15t-3,0.0017247359498219932
alpha15t-20,0.0
alpha15t-2,0.0
alpha15t-19,0.0
alpha15t-18,7.483236399429353e-06
alpha15t-17,0.0
alpha15t-16,1.7823785228313434e-05
alpha15t-15,1.863859347449934e-05
alpha15t-14,8.989946366724508e-06
alpha15t-13,0.0
alpha15t-12,7.212445499692336e-06
alpha15t-11,0.0
alpha15t-10,0.0
alpha15t-1,0.0004574685089628121
alpha15t,0.00019497973581624273
alpha159t-9,0.0
alpha159t-8,0.0
alpha159t-7,0.0
alpha159t-6,0.0
alpha159t-5,0.0
alpha159t-4,0.0
alpha159t-3,0.0
alpha159t-20,0.0
alpha159t-2,1.685243647985256e-05
alpha159t-19,0.0
alpha159t-18,0.0
alpha159t-17,0.0
alpha159t-16,0.0
alpha159t-15,0.0
alpha159t-14,0.0
alpha159t-13,0.0
alpha159t-12,2.9850442897246577e-06
alpha159t-11,0.0
alpha159t-10,0.0
alpha159t-1,0.0008019727005151061
alpha159t,0.0012300499520545266
alpha158t-9,0.0
alpha158t-8,0.0
alpha158t-7,0.0
alpha158t-6,3.5622271926362204e-05
alpha158t-5,0.0
alpha158t-4,2.037141091715241e-06
alpha158t-3,0.0
alpha158t-20,0.0015979300070529069
alpha158t-2,0.0
alpha158t-19,0.0
alpha158t-18,0.0
alpha158t-17,0.0
alpha158t-16,0.0
alpha158t-15,0.0
alpha158t-14,0.0
alpha158t-13,0.0
alpha158t-12,0.0
alpha158t-11,0.0
alpha158t-10,0.0
alpha158t-1,0.007544931544896853
alpha158t,0.0034381840228562477
alpha155t-9,0.0
alpha155t-8,0.0
alpha155t-7,0.0
alpha155t-6,0.0
alpha155t-5,0.0
alpha155t-4,0.0
alpha155t-3,0.0
alpha155t-20,0.0
alpha155t-2,0.0
alpha155t-19,0.0
alpha155t-18,0.0
alpha155t-17,0.0
alpha155t-16,0.0
alpha155t-15,0.0
alpha155t-14,0.0
alpha155t-13,0.0
alpha155t-12,1.9965659885487934e-05
alpha155t-11,0.0
alpha155t-10,0.0
alpha155t-1,0.0
alpha155t,1.0467022273386458e-05
alpha153t-9,0.0
alpha153t-8,0.0
alpha153t-7,0.0
alpha153t-6,0.0
alpha153t-5,0.0
alpha153t-4,0.0
alpha153t-3,0.0
alpha153t-20,0.0
alpha153t-2,0.0
alpha153t-19,0.0
alpha153t-18,0.0
alpha153t-17,0.0
alpha153t-16,0.0
alpha153t-15,0.0
alpha153t-14,0.0
alpha153t-13,0.0
alpha153t-12,0.0
alpha153t-11,0.0
alpha153t-10,0.0
alpha153t-1,0.0
alpha153t,0.0
alpha152t-9,0.0
alpha152t-8,0.0
alpha152t-7,0.0
alpha152t-6,0.0
alpha152t-5,0.0
alpha152t-4,0.0
alpha152t-3,0.0
alpha152t-20,0.0
alpha152t-2,0.0
alpha152t-19,0.0
alpha152t-18,0.0
alpha152t-17,0.0
alpha152t-16,0.0
alpha152t-15,0.0
alpha152t-14,1.4048407768403343e-05
alpha152t-13,0.0
alpha152t-12,0.0
alpha152t-11,0.0
alpha152t-10,0.0
alpha152t-1,0.0
alpha152t,0.0
alpha150t-9,0.0
alpha150t-8,0.0
alpha150t-7,0.0
alpha150t-6,0.0
alpha150t-5,4.895110326210614e-06
alpha150t-4,3.912274201343952e-05
alpha150t-3,1.4020814040224781e-06
alpha150t-20,0.0
alpha150t-2,0.00017364489537052076
alpha150t-19,0.0
alpha150t-18,0.0
alpha150t-17,0.0001642564452793948
alpha150t-16,0.0
alpha150t-15,0.0
alpha150t-14,0.0
alpha150t-13,0.00010565132955916435
alpha150t-12,0.0
alpha150t-11,0.0
alpha150t-10,2.162423054502575e-06
alpha150t-1,0.0
alpha150t,2.2094666511914334e-05
alpha14t-9,0.0
alpha14t-8,0.0
alpha14t-7,0.0
alpha14t-6,0.0
alpha14t-5,0.0
alpha14t-4,0.0
alpha14t-3,0.0
alpha14t-20,0.0
alpha14t-2,0.0
alpha14t-19,0.0
alpha14t-18,0.0
alpha14t-17,0.0
alpha14t-16,0.0
alpha14t-15,0.0
alpha14t-14,0.0
alpha14t-13,0.0
alpha14t-12,1.9197742105512613e-05
alpha14t-11,0.0
alpha14t-10,0.0
alpha14t-1,1.9702895904482842e-05
alpha14t,0.0
alpha145t-9,0.0
alpha145t-8,0.0
alpha145t-7,2.5019295632948523e-05
alpha145t-6,0.0
alpha145t-5,0.0
alpha145t-4,0.0
alpha145t-3,1.731017654167054e-05
alpha145t-20,0.0
alpha145t-2,0.0
alpha145t-19,0.0
alpha145t-18,0.0
alpha145t-17,0.0
alpha145t-16,0.0
alpha145t-15,0.0
alpha145t-14,0.0
alpha145t-13,0.0
alpha145t-12,1.7570246030442167e-06
alpha145t-11,0.0
alpha145t-10,0.0
alpha145t-1,0.0
alpha145t,0.0
alpha144t-9,0.0
alpha144t-8,0.0
alpha144t-7,0.0
alpha144t-6,0.0
alpha144t-5,0.0
alpha144t-4,0.0
alpha144t-3,0.0
alpha144t-20,0.0
alpha144t-2,0.0
alpha144t-19,0.0
alpha144t-18,0.0
alpha144t-17,0.0
alpha144t-16,0.0
alpha144t-15,0.0
alpha144t-14,0.0
alpha144t-13,0.0
alpha144t-12,0.0
alpha144t-11,0.0
alpha144t-10,0.0
alpha144t-1,0.0
alpha144t,0.0
alpha13t-9,0.0
alpha13t-8,0.0
alpha13t-7,8.633072707130356e-06
alpha13t-6,0.0
alpha13t-5,0.0
alpha13t-4,0.0
alpha13t-3,0.0
alpha13t-20,0.0002428149653920032
alpha13t-2,0.0
alpha13t-19,0.0
alpha13t-18,0.0
alpha13t-17,0.0
alpha13t-16,0.0
alpha13t-15,0.0
alpha13t-14,0.0
alpha13t-13,0.0
alpha13t-12,0.0
alpha13t-11,0.0
alpha13t-10,0.0
alpha13t-1,0.0019383122592504967
alpha13t,0.012137084500175237
alpha139t-9,0.0
alpha139t-8,0.0
alpha139t-7,0.0
alpha139t-6,0.0
alpha139t-5,0.0
alpha139t-4,0.0
alpha139t-3,0.0
alpha139t-20,0.0
alpha139t-2,0.0
alpha139t-19,0.0
alpha139t-18,0.0
alpha139t-17,0.0
alpha139t-16,0.0
alpha139t-15,0.0
alpha139t-14,0.0
alpha139t-13,0.0
alpha139t-12,0.0
alpha139t-11,0.0
alpha139t-10,0.0
alpha139t-1,0.0
alpha139t,0.0
alpha136t-9,0.0
alpha136t-8,0.0
alpha136t-7,0.0
alpha136t-6,0.0
alpha136t-5,0.0
alpha136t-4,0.0
alpha136t-3,0.0
alpha136t-20,0.0
alpha136t-2,0.0
alpha136t-19,0.0
alpha136t-18,0.0
alpha136t-17,0.0
alpha136t-16,0.0
alpha136t-15,0.0
alpha136t-14,0.0
alpha136t-13,0.0
alpha136t-12,0.0
alpha136t-11,0.0
alpha136t-10,0.0
alpha136t-1,0.0
alpha136t,0.0
alpha135t-9,0.0
alpha135t-8,5.643233656214304e-05
alpha135t-7,0.0
alpha135t-6,0.0
alpha135t-5,0.0
alpha135t-4,0.0
alpha135t-3,0.0
alpha135t-20,3.781361451808563e-05
alpha135t-2,0.0
alpha135t-19,0.0
alpha135t-18,1.8809408543693906e-05
alpha135t-17,0.0
alpha135t-16,0.0
alpha135t-15,0.0
alpha135t-14,0.0
alpha135t-13,0.0
alpha135t-12,0.0
alpha135t-11,0.0
alpha135t-10,0.0
alpha135t-1,0.0
alpha135t,0.0
alpha134t-9,0.0
alpha134t-8,0.0
alpha134t-7,0.0
alpha134t-6,0.0
alpha134t-5,0.0
alpha134t-4,0.0
alpha134t-3,0.0
alpha134t-20,5.53606225327042e-05
alpha134t-2,0.0
alpha134t-19,0.0
alpha134t-18,0.0
alpha134t-17,8.240344044411993e-07
alpha134t-16,0.0
alpha134t-15,0.0
alpha134t-14,5.3219230723431415e-05
alpha134t-13,0.0
alpha134t-12,0.0
alpha134t-11,0.0
alpha134t-10,0.0
alpha134t-1,0.00021478504273862996
alpha134t,3.778175718828637e-05
alpha129t-9,1.4087525649920615e-05
alpha129t-8,0.0
alpha129t-7,0.0
alpha129t-6,0.0
alpha129t-5,0.0
alpha129t-4,0.0010335239441371135
alpha129t-3,0.0002671381599044097
alpha129t-20,0.0
alpha129t-2,0.0
alpha129t-19,0.0
alpha129t-18,0.0
alpha129t-17,2.8446625776173147e-07
alpha129t-16,0.0
alpha129t-15,0.0
alpha129t-14,0.0
alpha129t-13,0.0
alpha129t-12,0.0
alpha129t-11,0.0
alpha129t-10,0.0
alpha129t-1,0.0
alpha129t,0.0
alpha126t-9,0.0
alpha126t-8,0.0
alpha126t-7,0.0
alpha126t-6,0.0
alpha126t-5,0.0
alpha126t-4,0.0
alpha126t-3,0.0
alpha126t-20,0.0003454217555279681
alpha126t-2,0.0
alpha126t-19,0.0
alpha126t-18,0.0
alpha126t-17,0.0
alpha126t-16,0.0
alpha126t-15,0.0
alpha126t-14,0.0
alpha126t-13,0.0
alpha126t-12,9.81260052548372e-05
alpha126t-11,0.0
alpha126t-10,0.0
alpha126t-1,0.0
alpha126t,0.0
alpha124t-9,0.0
alpha124t-8,0.0
alpha124t-7,0.0
alpha124t-6,0.0
alpha124t-5,0.0
alpha124t-4,0.0
alpha124t-3,0.0
alpha124t-20,0.0
alpha124t-2,0.0
alpha124t-19,0.0
alpha124t-18,0.0
alpha124t-17,0.0
alpha124t-16,0.0
alpha124t-15,0.0
alpha124t-14,0.0
alpha124t-13,0.0
alpha124t-12,8.384911191857648e-07
alpha124t-11,0.0
alpha124t-10,0.0
alpha124t-1,0.0
alpha124t,0.0
alpha122t-9,0.0
alpha122t-8,0.0
alpha122t-7,0.0
alpha122t-6,0.0
alpha122t-5,0.0
alpha122t-4,0.0
alpha122t-3,0.0
alpha122t-20,5.5555764485062276e-05
alpha122t-2,0.0
alpha122t-19,0.0
alpha122t-18,0.0
alpha122t-17,0.0
alpha122t-16,0.0
alpha122t-15,0.0
alpha122t-14,0.0
alpha122t-13,0.0
alpha122t-12,0.0
alpha122t-11,0.0
alpha122t-10,0.0
alpha122t-1,0.0
alpha122t,0.0
alpha11t-9,3.8121300836429264e-05
alpha11t-8,0.0
alpha11t-7,7.430798253390432e-07
alpha11t-6,1.0506691566516148e-05
alpha11t-5,0.0
alpha11t-4,6.436992565887092e-05
alpha11t-3,0.0
alpha11t-20,1.1881659075652014e-05
alpha11t-2,8.581942767924479e-05
alpha11t-19,0.0
alpha11t-18,0.0
alpha11t-17,0.0
alpha11t-16,0.0
alpha11t-15,0.0
alpha11t-14,0.0
alpha11t-13,0.0
alpha11t-12,0.0
alpha11t-11,0.0
alpha11t-10,0.0
alpha11t-1,0.0
alpha11t,0.0
alpha118t-9,0.0
alpha118t-8,0.0
alpha118t-7,0.0
alpha118t-6,0.0
alpha118t-5,0.0
alpha118t-4,0.0
alpha118t-3,0.0
alpha118t-20,0.0
alpha118t-2,0.0
alpha118t-19,0.0
alpha118t-18,0.0
alpha118t-17,0.0
alpha118t-16,0.0
alpha118t-15,0.0
alpha118t-14,0.0
alpha118t-13,0.0
alpha118t-12,0.0
alpha118t-11,9.353660143385164e-06
alpha118t-10,0.0
alpha118t-1,0.0
alpha118t,0.0
alpha117t-9,2.6969456889352207e-05
alpha117t-8,0.0
alpha117t-7,0.0
alpha117t-6,0.0
alpha117t-5,0.0
alpha117t-4,0.00010526209041609628
alpha117t-3,0.0
alpha117t-20,0.0
alpha117t-2,0.0
alpha117t-19,0.0
alpha117t-18,0.0
alpha117t-17,6.909796630207328e-06
alpha117t-16,0.0
alpha117t-15,0.0
alpha117t-14,0.0
alpha117t-13,0.0
alpha117t-12,0.0
alpha117t-11,0.0
alpha117t-10,0.0
alpha117t-1,0.003767994379264375
alpha117t,0.006556131706448954
alpha116t-9,0.0
alpha116t-8,0.0
alpha116t-7,0.0
alpha116t-6,1.7054591025561484e-06
alpha116t-5,9.57765696828986e-07
alpha116t-4,0.0
alpha116t-3,0.0
alpha116t-20,0.0
alpha116t-2,0.0
alpha116t-19,0.0
alpha116t-18,0.0
alpha116t-17,0.0
alpha116t-16,0.0
alpha116t-15,0.0
alpha116t-14,0.0
alpha116t-13,0.0
alpha116t-12,0.0
alpha116t-11,0.0
alpha116t-10,0.0
alpha116t-1,0.0
alpha116t,0.0
alpha114t-9,0.0
alpha114t-8,0.0
alpha114t-7,0.0
alpha114t-6,0.0
alpha114t-5,0.0
alpha114t-4,0.0005022942475960234
alpha114t-3,0.0
alpha114t-20,0.0
alpha114t-2,0.0
alpha114t-19,0.0
alpha114t-18,0.0
alpha114t-17,0.0
alpha114t-16,0.0
alpha114t-15,0.0
alpha114t-14,0.0
alpha114t-13,0.0
alpha114t-12,0.0
alpha114t-11,0.0
alpha114t-10,0.0
alpha114t-1,1.0225185050212173e-05
alpha114t,0.0
alpha113t-9,0.0
alpha113t-8,0.0
